GEO_ID,FIPS_State,FIPS_County,NAME,County,State,Stabr,Population_2019,Unemployment rate 2019,Percent w/o Health insurance,"MOE, % w/o health ins.",Poverty Rate (%),"MOE, Poverty Rate (%)",Percent received SNAP (2018),MOE SNAP,Percent with no home computer (2018),MOE No Computer,Percent with no home Internet (2018),MOE no Internet,Percent with home Broadband (2018),MOE Broadband,Number of Broadband providers (2019),"Population for whom broadband available, 2019 (%)","Lowest broadband cost per month, 2019 ($)"
0500000US34005,34,005,"Burlington County, New Jersey",Burlington,New Jersey,NJ,445349,3.3     ,4.6     ,0.3     ,6.5     ,0.5     ,5.4,0.3,7.8,0.4,12.3,0.5,87.3,0.5,1,100.0,62.47
0500000US34007,34,007,"Camden County, New Jersey",Camden,New Jersey,NJ,506471,4.0     ,7.5     ,0.4     ,12.6     ,0.6     ,12.0,0.5,11.2,0.4,17.6,0.5,82.1,0.6,3,100.0,62.47
0500000US34009,34,009,"Cape May County, New Jersey",Cape May,New Jersey,NJ,92039,7.2     ,6.0     ,0.7     ,11.1     ,1.2     ,6.8,0.8,11.0,1.0,16.9,1.0,82.7,1.0,4,77.4,52.75
0500000US34011,34,011,"Cumberland County, New Jersey",Cumberland,New Jersey,NJ,149527,5.5     ,10.4     ,0.8     ,17.6     ,1.4     ,17.2,1.1,17.3,1.2,25.1,1.3,74.4,1.3,2,100.0,74.99
0500000US34013,34,013,"Essex County, New Jersey",Essex,New Jersey,NJ,798975,4.5     ,12.3     ,0.4     ,16.4     ,0.5     ,15.1,0.5,12.6,0.4,21.2,0.5,78.5,0.5,3,85.2,88.64
0500000US34015,34,015,"Gloucester County, New Jersey",Gloucester,New Jersey,NJ,291636,3.7     ,4.6     ,0.4     ,7.4     ,0.6     ,8.1,0.6,8.3,0.6,13.5,0.7,86.2,0.7,7,96.3,61.95
0500000US34017,34,017,"Hudson County, New Jersey",Hudson,New Jersey,NJ,672391,3.3     ,14.1     ,0.4     ,16.3     ,0.6     ,15.6,0.5,10.3,0.4,16.3,0.5,83.4,0.5,2,100.0,64.95
0500000US34019,34,019,"Hunterdon County, New Jersey",Hunterdon,New Jersey,NJ,124371,2.8     ,2.9     ,0.4     ,4.8     ,0.7     ,3.4,0.6,6.5,0.6,10.0,0.9,89.3,0.9,4,95.7,64.95
0500000US34021,34,021,"Mercer County, New Jersey",Mercer,New Jersey,NJ,367430,3.2     ,8.2     ,0.5     ,11.4     ,0.7     ,8.6,0.7,10.0,0.6,18.1,0.8,81.6,0.8,6,91.7,70.20
0500000US34023,34,023,"Middlesex County, New Jersey",Middlesex,New Jersey,NJ,825062,3.1     ,7.6     ,0.3     ,8.5     ,0.4     ,6.1,0.3,8.6,0.3,14.7,0.5,84.9,0.5,2,100.0,58.48
0500000US34025,34,025,"Monmouth County, New Jersey",Monmouth,New Jersey,NJ,618795,3.2     ,6.3     ,0.3     ,7.4     ,0.4     ,6.2,0.3,7.9,0.3,12.3,0.4,87.4,0.4,2,91.9,64.95
0500000US34027,34,027,"Morris County, New Jersey",Morris,New Jersey,NJ,491845,2.8     ,5.1     ,0.3     ,4.6     ,0.4     ,3.2,0.3,6.3,0.4,9.5,0.4,90.3,0.5,3,100.0,54.95
0500000US34029,34,029,"Ocean County, New Jersey",Ocean,New Jersey,NJ,607186,3.7     ,6.7     ,0.4     ,10.7     ,0.5     ,7.1,0.4,12.2,0.5,18.7,0.5,80.7,0.5,3,99.7,54.45
0500000US34031,34,031,"Passaic County, New Jersey",Passaic,New Jersey,NJ,501826,4.3     ,12.4     ,0.5     ,16.7     ,0.7     ,19.5,0.6,14.6,0.5,21.3,0.6,78.4,0.6,3,100.0,55.95
0500000US34033,34,033,"Salem County, New Jersey",Salem,New Jersey,NJ,62385,4.8     ,6.4     ,0.7     ,13.0     ,1.4     ,13.4,1.3,14.4,1.4,21.5,1.6,77.5,1.7,4,99.3,63.31
0500000US34035,34,035,"Somerset County, New Jersey",Somerset,New Jersey,NJ,328934,3.0     ,5.3     ,0.5     ,4.7     ,0.4     ,2.8,0.3,6.0,0.5,9.0,0.6,90.7,0.6,5,91.1,58.35
0500000US34037,34,037,"Sussex County, New Jersey",Sussex,New Jersey,NJ,140488,3.4     ,4.8     ,0.5     ,5.1     ,0.5     ,3.4,0.5,6.7,0.6,11.3,0.8,88.1,0.8,5,88.6,53.37
0500000US34039,34,039,"Union County, New Jersey",Union,New Jersey,NJ,556341,3.7     ,11.8     ,0.4     ,9.8     ,0.5     ,8.4,0.5,11.3,0.4,18.0,0.5,81.7,0.5,3,92.7,54.45
0500000US34041,34,041,"Warren County, New Jersey",Warren,New Jersey,NJ,105267,3.3     ,6.2     ,0.7     ,7.8     ,0.7     ,6.6,0.8,9.7,0.9,15.2,0.9,84.1,0.9,3,100.0,66.30
0500000US35001,35,001,"Bernalillo County, New Mexico",Bernalillo,New Mexico,NM,679121,4.4     ,9.2     ,0.4     ,17.4     ,0.6     ,15.3,0.5,11.6,0.4,21.7,0.6,77.7,0.6,3,100.0,62.62
0500000US35003,35,003,"Catron County, New Mexico",Catron,New Mexico,NM,3527,6.2     ,7.7     ,5.0     ,22.9     ,10.4     ,5.5,3.3,31.5,7.1,48.5,9.1,51.5,9.1,1,98.5,75.48
0500000US35005,35,005,"Chaves County, New Mexico",Chaves,New Mexico,NM,64615,4.9     ,11.7     ,1.3     ,20.6     ,2.2     ,21.8,1.9,18.3,1.6,29.6,2.2,69.7,2.2,1,99.0,31.99
0500000US35006,35,006,"Cibola County, New Mexico",Cibola,New Mexico,NM,26675,6.3     ,11.1     ,1.5     ,26.5     ,2.8     ,29.8,3.1,23.5,2.3,43.4,3.2,55.3,3.3,5,99.2,54.97
0500000US35007,35,007,"Colfax County, New Mexico",Colfax,New Mexico,NM,11941,4.7     ,8.1     ,2.3     ,23.8     ,4.1     ,20.0,4.0,22.2,3.6,33.2,4.4,65.6,4.3,5,66.9,52.48
0500000US35009,35,009,"Curry County, New Mexico",Curry,New Mexico,NM,48954,4.1     ,12.3     ,1.4     ,20.6     ,2.3     ,17.1,1.7,12.7,1.5,22.0,2.0,77.7,2.0,3,98.4,52.97
0500000US35011,35,011,"De Baca County, New Mexico",De Baca,New Mexico,NM,1748,4.3     ,7.9     ,4.3     ,16.8     ,8.0     ,15.9,6.1,22.1,7.3,37.0,8.6,63.0,8.6,3,87.2,57.28
0500000US35013,35,013,"Doña Ana County, New Mexico",Doña Ana,New Mexico,NM,218195,5.7     ,11.3     ,0.8     ,27.7     ,1.8     ,23.9,1.4,15.2,1.0,29.1,1.3,70.5,1.3,5,85.5,49.95
0500000US35015,35,015,"Eddy County, New Mexico",Eddy,New Mexico,NM,58460,3.1     ,10.2     ,1.3     ,15.3     ,1.9     ,14.3,2.0,13.3,1.7,21.5,2.2,78.1,2.2,3,86.5,49.95
0500000US35017,35,017,"Grant County, New Mexico",Grant,New Mexico,NM,26998,4.8     ,4.1     ,1.0     ,21.8     ,3.0     ,18.8,2.7,18.8,2.2,32.3,3.0,67.1,3.1,5,95.6,58.35
0500000US35019,35,019,"Guadalupe County, New Mexico",Guadalupe,New Mexico,NM,4300,5.3     ,2.3     ,1.6     ,14.5     ,4.7     ,16.2,6.0,49.3,8.0,60.5,6.8,39.0,6.6,3,97.5,57.55
0500000US35021,35,021,"Harding County, New Mexico",Harding,New Mexico,NM,625,5.1     ,2.4     ,2.2     ,18.3     ,8.8     ,3.8,2.6,39.8,7.9,50.7,9.5,49.3,9.5,5,96.5,89.97
0500000US35023,35,023,"Hidalgo County, New Mexico",Hidalgo,New Mexico,NM,4198,4.3     ,4.9     ,2.0     ,28.1     ,5.9     ,24.7,4.0,25.2,4.4,35.8,5.1,63.7,5.2,4,93.5,71.47
0500000US35025,35,025,"Lea County, New Mexico",Lea,New Mexico,NM,71070,3.9     ,14.1     ,1.4     ,16.6     ,1.9     ,15.3,1.5,15.1,1.6,24.0,1.6,75.8,1.7,5,56.1,60.50
0500000US35027,35,027,"Lincoln County, New Mexico",Lincoln,New Mexico,NM,19572,4.6     ,10.2     ,2.7     ,16.2     ,3.7     ,13.2,3.1,18.4,3.8,30.3,4.5,69.0,4.5,3,76.5,76.62
0500000US35028,35,028,"Los Alamos County, New Mexico",Los Alamos,New Mexico,NM,19369,3.2     ,3.8     ,1.3     ,5.3     ,1.6     ,1.5,0.8,8.9,2.0,13.0,2.3,86.1,2.3,0,0.0,N/A
0500000US35029,35,029,"Luna County, New Mexico",Luna,New Mexico,NM,23709,12.2     ,9.8     ,1.9     ,30.2     ,3.8     ,28.8,3.0,27.9,3.2,42.7,3.4,57.0,3.3,2,39.1,94.95
0500000US35031,35,031,"McKinley County, New Mexico",McKinley,New Mexico,NM,71367,7.0     ,20.9     ,1.2     ,36.0     ,2.0     ,26.4,1.8,40.8,2.0,55.8,1.9,43.0,1.9,3,55.6,60.00
0500000US35033,35,033,"Mora County, New Mexico",Mora,New Mexico,NM,4521,6.0     ,6.2     ,3.3     ,19.3     ,6.0     ,31.2,9.8,40.1,8.2,48.7,8.4,51.2,8.5,5,94.2,69.98
0500000US35035,35,035,"Otero County, New Mexico",Otero,New Mexico,NM,67490,4.9     ,10.3     ,1.2     ,21.2     ,2.1     ,16.4,1.7,15.3,1.5,24.0,2.0,75.4,2.0,2,99.2,89.95
0500000US35037,35,037,"Quay County, New Mexico",Quay,New Mexico,NM,8253,5.2     ,7.2     ,2.7     ,22.1     ,4.9     ,17.9,4.2,29.9,5.4,42.6,5.4,57.2,5.4,4,82.7,89.95
0500000US35039,35,039,"Rio Arriba County, New Mexico",Rio Arriba,New Mexico,NM,38921,5.3     ,10.6     ,1.5     ,null,null,13.7,1.9,37.5,2.6,47.5,2.9,52.1,2.9,2,88.9,74.31
0500000US35041,35,041,"Roosevelt County, New Mexico",Roosevelt,New Mexico,NM,18500,4.5     ,13.6     ,2.0     ,25.6     ,3.9     ,19.9,3.5,14.1,2.7,24.7,3.8,75.2,3.8,2,75.2,49.95
0500000US35043,35,043,"Sandoval County, New Mexico",Sandoval,New Mexico,NM,146748,4.8     ,9.8     ,0.7     ,14.3     ,1.2     ,10.9,0.8,11.4,0.8,17.3,1.0,81.6,1.1,4,63.8,69.99
0500000US35045,35,045,"San Juan County, New Mexico",San Juan,New Mexico,NM,123958,5.7     ,14.5     ,0.9     ,21.3     ,1.5     ,17.8,1.2,21.5,1.1,36.0,1.6,63.0,1.6,4,81.2,66.48
0500000US35047,35,047,"San Miguel County, New Mexico",San Miguel,New Mexico,NM,27277,5.8     ,7.3     ,1.8     ,27.7     ,3.8     ,26.2,3.2,31.2,2.6,47.0,3.0,52.9,3.0,6,71.7,72.50
0500000US35049,35,049,"Santa Fe County, New Mexico",Santa Fe,New Mexico,NM,150358,3.9     ,12.3     ,0.9     ,12.8     ,1.0     ,9.9,0.7,13.7,0.7,20.7,1.0,78.7,1.0,5,71.3,57.55
0500000US35051,35,051,"Sierra County, New Mexico",Sierra,New Mexico,NM,10791,6.8     ,6.4     ,1.8     ,24.9     ,4.6     ,23.4,3.6,23.7,4.0,37.9,3.9,61.2,3.9,6,62.6,82.46
0500000US35053,35,053,"Socorro County, New Mexico",Socorro,New Mexico,NM,16637,5.8     ,12.0     ,2.9     ,29.1     ,4.8     ,15.8,3.8,33.9,3.9,46.2,4.3,52.5,4.3,4,70.6,69.98
0500000US35055,35,055,"Taos County, New Mexico",Taos,New Mexico,NM,32723,6.0     ,10.8     ,1.8     ,19.4     ,2.7     ,17.4,2.7,22.2,2.3,37.4,3.4,61.3,3.3,3,64.9,49.95
0500000US35057,35,057,"Torrance County, New Mexico",Torrance,New Mexico,NM,15461,6.8     ,7.8     ,1.8     ,25.8     ,4.7     ,20.1,3.3,18.2,3.4,37.2,3.7,62.0,3.9,2,21.9,60.00
0500000US35059,35,059,"Union County, New Mexico",Union,New Mexico,NM,4059,3.5     ,15.2     ,4.2     ,14.1     ,5.5     ,14.0,4.8,32.7,5.8,41.8,5.4,57.2,5.4,5,64.6,55.00
0500000US35061,35,061,"Valencia County, New Mexico",Valencia,New Mexico,NM,76688,5.3     ,8.6     ,1.2     ,19.5     ,2.0     ,19.9,2.0,18.9,2.2,32.2,2.4,67.0,2.4,7,44.8,87.96
0500000US36001,36,001,"Albany County, New York",Albany,New York,NY,305506,3.6     ,4.0     ,0.3     ,12.0     ,0.6     ,11.6,0.6,11.1,0.6,17.3,0.7,82.4,0.7,6,90.5,55.00
0500000US36003,36,003,"Allegany County, New York",Allegany,New York,NY,46091,5.5     ,6.9     ,0.9     ,17.0     ,1.3     ,15.9,1.1,16.6,1.1,25.9,1.3,72.6,1.3,5,82.9,69.98
0500000US36005,36,005,"Bronx County, New York",Bronx,New York,NY,1418207,5.4     ,9.7     ,0.3     ,29.1     ,0.5     ,36.2,0.5,15.7,0.3,27.2,0.4,72.5,0.4,6,83.2,74.30
0500000US36007,36,007,"Broome County, New York",Broome,New York,NY,190488,4.7     ,4.2     ,0.4     ,17.0     ,1.0     ,15.7,0.9,13.0,0.6,19.5,0.9,80.0,0.9,1,6.7,69.98
0500000US36009,36,009,"Cattaraugus County, New York",Cattaraugus,New York,NY,76117,5.1     ,7.0     ,0.6     ,16.5     ,1.1     ,17.5,1.1,19.0,1.0,29.8,1.1,69.3,1.2,6,86.2,60.00
0500000US36011,36,011,"Cayuga County, New York",Cayuga,New York,NY,76576,4.3     ,5.4     ,0.7     ,11.7     ,1.0     ,13.4,1.2,14.4,1.1,22.0,1.3,77.3,1.3,6,92.2,70.16
0500000US36013,36,013,"Chautauqua County, New York",Chautauqua,New York,NY,126903,4.7     ,5.5     ,0.6     ,18.7     ,1.0     ,19.2,1.0,16.1,0.8,25.4,1.0,73.7,1.1,3,98.7,73.99
0500000US36015,36,015,"Chemung County, New York",Chemung,New York,NY,83456,4.2     ,4.6     ,0.6     ,14.8     ,1.2     ,15.1,1.2,12.4,0.8,21.6,1.2,77.8,1.2,1,81.1,55.10
0500000US36017,36,017,"Chenango County, New York",Chenango,New York,NY,47207,4.4     ,4.7     ,0.8     ,14.3     ,1.3     ,16.7,1.2,14.9,1.0,22.5,1.5,76.8,1.5,2,60.7,69.98
0500000US36019,36,019,"Clinton County, New York",Clinton,New York,NY,80485,4.4     ,4.4     ,0.6     ,15.3     ,1.3     ,16.7,1.3,12.3,1.2,20.9,1.6,78.8,1.6,3,36.1,59.97
0500000US36021,36,021,"Columbia County, New York",Columbia,New York,NY,59461,3.2     ,4.7     ,0.7     ,11.9     ,1.2     ,11.0,1.2,12.5,1.2,22.4,1.6,76.6,1.6,3,13.5,89.95
0500000US36023,36,023,"Cortland County, New York",Cortland,New York,NY,47581,4.9     ,4.3     ,0.9     ,15.5     ,1.3     ,14.0,1.6,15.0,1.4,27.7,1.8,71.6,1.8,1,25.8,61.48
0500000US36025,36,025,"Delaware County, New York",Delaware,New York,NY,44135,4.7     ,6.0     ,0.7     ,16.2     ,1.9     ,14.3,1.4,16.7,1.4,25.2,1.5,74.0,1.6,3,73.3,53.30
0500000US36027,36,027,"Dutchess County, New York",Dutchess,New York,NY,294218,3.6     ,5.0     ,0.4     ,9.1     ,0.6     ,9.0,0.6,8.9,0.6,14.0,0.7,85.5,0.7,4,23.3,86.62
0500000US36029,36,029,"Erie County, New York",Erie,New York,NY,918702,4.3     ,3.7     ,0.1     ,14.5     ,0.3     ,16.0,0.3,13.8,0.3,21.0,0.4,78.6,0.4,1,0.6,82.47
0500000US36031,36,031,"Essex County, New York",Essex,New York,NY,36885,4.7     ,3.9     ,0.6     ,9.5     ,1.3     ,11.3,1.5,13.7,1.2,22.2,1.6,76.8,1.5,3,18.8,73.31
0500000US36033,36,033,"Franklin County, New York",Franklin,New York,NY,50022,4.9     ,6.5     ,1.1     ,18.2     ,1.7     ,16.7,1.6,18.1,1.7,26.5,2.0,72.8,2.0,2,26.5,89.95
0500000US36035,36,035,"Fulton County, New York",Fulton,New York,NY,53383,5.0     ,6.3     ,1.1     ,15.5     ,1.6     ,14.4,1.5,15.0,1.4,24.5,1.6,74.7,1.6,2,18.8,99.95
0500000US36037,36,037,"Genesee County, New York",Genesee,New York,NY,57280,3.9     ,4.1     ,0.6     ,11.4     ,1.2     ,11.7,1.1,14.4,1.2,21.0,1.3,78.6,1.4,5,92.2,69.97
0500000US36039,36,039,"Greene County, New York",Greene,New York,NY,47188,4.5     ,5.5     ,0.9     ,13.3     ,1.8     ,7.7,1.3,17.1,1.9,27.5,2.2,71.6,2.1,5,17.3,56.77
0500000US36041,36,041,"Hamilton County, New York",Hamilton,New York,NY,4416,6.0     ,6.8     ,2.4     ,6.9     ,2.0     ,8.2,3.5,17.1,3.5,26.2,4.5,72.8,4.7,1,2.5,61.48
0500000US36043,36,043,"Herkimer County, New York",Herkimer,New York,NY,61319,4.9     ,5.9     ,0.8     ,14.6     ,1.7     ,17.3,1.5,15.5,1.3,23.1,1.5,76.0,1.5,1,3.9,72.53
0500000US36045,36,045,"Jefferson County, New York",Jefferson,New York,NY,109834,5.6     ,6.0     ,0.9     ,14.2     ,1.3     ,16.1,1.0,9.8,0.7,17.2,1.0,82.3,1.0,1,2.6,57.55
0500000US36047,36,047,"Kings County, New York",Kings,New York,NY,2559903,4.1     ,8.2     ,0.2     ,21.1     ,0.3     ,23.0,0.3,14.2,0.2,22.1,0.3,77.6,0.3,8,64.6,86.95
0500000US36049,36,049,"Lewis County, New York",Lewis,New York,NY,26296,5.5     ,6.6     ,1.2     ,14.1     ,1.8     ,15.2,1.6,15.7,1.8,23.4,2.0,75.3,2.0,2,24.6,89.95
0500000US36051,36,051,"Livingston County, New York",Livingston,New York,NY,62914,4.2     ,3.3     ,0.8     ,13.6     ,1.5     ,12.8,1.5,11.0,1.1,18.3,1.3,80.8,1.3,3,43.6,81.97
0500000US36053,36,053,"Madison County, New York",Madison,New York,NY,70941,4.5     ,4.8     ,0.7     ,9.9     ,1.1     ,12.2,1.3,13.3,1.3,18.9,1.5,80.7,1.5,4,65.9,69.96
0500000US36055,36,055,"Monroe County, New York",Monroe,New York,NY,741770,4.2     ,3.8     ,0.2     ,14.7     ,0.4     ,15.1,0.4,11.7,0.4,17.8,0.4,81.7,0.4,3,50.0,69.99
0500000US36057,36,057,"Montgomery County, New York",Montgomery,New York,NY,49221,5.1     ,6.6     ,1.0     ,19.9     ,1.8     ,20.3,1.6,17.7,1.4,25.4,1.7,73.6,1.6,5,87.0,69.97
0500000US36059,36,059,"Nassau County, New York",Nassau,New York,NY,1356924,3.4     ,4.8     ,0.2     ,5.7     ,0.3     ,4.5,0.2,7.4,0.3,10.8,0.3,88.9,0.3,5,70.3,73.30
0500000US36061,36,061,"New York County, New York",New York,New York,NY,1628706,3.5     ,5.8     ,0.2     ,16.6     ,0.4     ,13.4,0.3,9.9,0.3,16.5,0.4,83.3,0.4,2,97.0,89.95
0500000US36063,36,063,"Niagara County, New York",Niagara,New York,NY,209281,5.0     ,3.6     ,0.3     ,13.4     ,0.7     ,12.4,0.6,15.9,0.8,22.8,0.8,76.1,0.8,3,73.1,71.24
0500000US36065,36,065,"Oneida County, New York",Oneida,New York,NY,228671,4.3     ,4.2     ,0.4     ,16.1     ,0.7     ,17.1,0.7,14.0,0.7,21.2,0.7,78.2,0.6,3,63.5,77.97
0500000US36067,36,067,"Onondaga County, New York",Onondaga,New York,NY,460528,3.9     ,4.1     ,0.3     ,14.6     ,0.5     ,14.0,0.4,12.5,0.4,20.7,0.6,79.0,0.6,3,96.7,65.19
0500000US36069,36,069,"Ontario County, New York",Ontario,New York,NY,109777,3.9     ,4.0     ,0.4     ,9.6     ,0.9     ,9.6,0.8,10.5,0.8,16.6,1.1,82.8,1.1,5,85.7,75.18
0500000US36071,36,071,"Orange County, New York",Orange,New York,NY,384940,3.8     ,5.2     ,0.3     ,11.8     ,0.6     ,9.8,0.6,11.1,0.5,23.0,0.9,76.8,0.9,1,44.4,89.95
0500000US36073,36,073,"Orleans County, New York",Orleans,New York,NY,40352,4.7     ,5.5     ,1.0     ,14.3     ,1.4     ,15.8,1.9,14.7,1.7,21.3,2.0,77.9,2.0,2,2.8,94.95
0500000US36075,36,075,"Oswego County, New York",Oswego,New York,NY,117124,5.4     ,5.0     ,0.5     ,17.9     ,1.2     ,17.4,1.0,10.7,0.7,17.7,0.9,81.8,0.9,3,46.2,69.95
0500000US36077,36,077,"Otsego County, New York",Otsego,New York,NY,59493,4.2     ,5.7     ,0.8     ,15.4     ,1.3     ,11.7,1.1,13.3,1.1,21.7,1.3,77.0,1.3,4,89.6,67.75
0500000US36079,36,079,"Putnam County, New York",Putnam,New York,NY,98320,3.7     ,4.6     ,0.6     ,5.3     ,0.9     ,3.7,0.6,5.7,0.8,8.9,1.0,91.0,1.0,6,58.9,65.00
0500000US36081,36,081,"Queens County, New York",Queens,New York,NY,2253858,3.5     ,10.5     ,0.2     ,13.0     ,0.3     ,13.3,0.3,11.2,0.2,17.8,0.3,81.9,0.3,3,58.8,69.98
0500000US36083,36,083,"Rensselaer County, New York",Rensselaer,New York,NY,158714,3.8     ,4.3     ,0.4     ,12.0     ,0.9     ,11.0,0.8,9.9,0.8,15.9,1.0,83.7,1.0,3,49.4,60.00
0500000US36085,36,085,"Richmond County, New York",Richmond,New York,NY,476143,3.9     ,4.9     ,0.3     ,12.8     ,0.6     ,12.0,0.5,11.7,0.5,18.5,0.7,81.1,0.7,5,75.1,73.31
0500000US36087,36,087,"Rockland County, New York",Rockland,New York,NY,325789,3.6     ,6.1     ,0.5     ,14.3     ,0.9     ,11.5,0.5,12.5,0.6,19.1,0.8,80.6,0.8,2,63.0,49.95
0500000US36089,36,089,"St. Lawrence County, New York",St. Lawrence,New York,NY,107740,5.5     ,5.9     ,0.7     ,17.7     ,1.2     ,16.4,1.1,14.4,0.9,21.0,1.1,78.3,1.1,4,81.6,66.48
0500000US36091,36,091,"Saratoga County, New York",Saratoga,New York,NY,229863,3.4     ,3.5     ,0.4     ,6.2     ,0.6     ,7.4,0.6,7.3,0.5,11.9,0.7,87.8,0.7,3,56.7,59.97
0500000US36093,36,093,"Schenectady County, New York",Schenectady,New York,NY,155299,3.8     ,4.8     ,0.5     ,11.4     ,1.2     ,13.2,1.0,10.8,0.8,17.2,0.9,82.6,1.0,3,39.6,79.97
0500000US36095,36,095,"Schoharie County, New York",Schoharie,New York,NY,30999,4.7     ,4.2     ,0.7     ,13.2     ,1.3     ,13.5,1.7,15.5,1.4,26.3,1.6,72.4,1.6,3,83.3,59.98
0500000US36097,36,097,"Schuyler County, New York",Schuyler,New York,NY,17807,4.7     ,5.6     ,1.2     ,13.9     ,2.1     ,13.4,2.1,13.8,1.8,23.3,2.3,75.8,2.5,6,73.2,67.75
0500000US36099,36,099,"Seneca County, New York",Seneca,New York,NY,34016,3.8     ,9.6     ,1.5     ,12.4     ,1.4     ,11.6,1.6,14.0,1.1,22.2,1.5,77.1,1.5,3,79.4,69.99
0500000US36101,36,101,"Steuben County, New York",Steuben,New York,NY,95379,4.6     ,5.8     ,0.5     ,14.0     ,0.9     ,13.5,0.9,15.8,0.9,24.8,1.2,74.2,1.2,2,54.7,74.99
0500000US36103,36,103,"Suffolk County, New York",Suffolk,New York,NY,1476601,3.7     ,5.4     ,0.2     ,7.1     ,0.3     ,6.6,0.2,8.2,0.3,12.7,0.4,87.0,0.4,5,84.6,57.55
0500000US36105,36,105,"Sullivan County, New York",Sullivan,New York,NY,75432,4.0     ,6.1     ,0.8     ,14.7     ,1.4     ,14.1,1.4,15.8,1.4,21.3,1.6,78.2,1.6,3,92.5,79.98
0500000US36107,36,107,"Tioga County, New York",Tioga,New York,NY,48203,4.1     ,4.4     ,0.8     ,10.5     ,1.3     ,13.9,1.6,12.9,1.6,19.0,2.0,80.0,2.0,3,83.2,96.63
0500000US36109,36,109,"Tompkins County, New York",Tompkins,New York,NY,102180,3.6     ,3.7     ,0.5     ,19.6     ,1.3     ,9.0,1.0,7.3,1.0,15.3,1.5,84.1,1.6,3,80.1,69.99
0500000US36111,36,111,"Ulster County, New York",Ulster,New York,NY,177573,3.8     ,5.9     ,0.5     ,13.9     ,0.9     ,11.3,0.7,10.3,0.8,15.3,0.8,84.2,0.8,4,96.8,65.33
0500000US36113,36,113,"Warren County, New York",Warren,New York,NY,63944,4.6     ,5.0     ,0.7     ,10.5     ,1.0     ,12.0,1.0,11.8,1.2,17.6,1.3,81.7,1.4,4,75.4,67.99
0500000US36115,36,115,"Washington County, New York",Washington,New York,NY,61204,4.1     ,6.4     ,1.3     ,12.0     ,1.6     ,15.3,1.6,13.8,1.3,22.5,1.5,76.5,1.5,4,87.0,69.98
0500000US36117,36,117,"Wayne County, New York",Wayne,New York,NY,89918,4.0     ,5.0     ,0.6     ,11.3     ,0.9     ,11.4,1.0,14.2,1.1,22.7,1.3,76.4,1.4,5,75.0,60.00
0500000US36119,36,119,"Westchester County, New York",Westchester,New York,NY,967506,3.8     ,6.8     ,0.3     ,9.2     ,0.4     ,8.5,0.3,8.9,0.3,14.7,0.4,85.0,0.4,3,64.0,74.98
0500000US36121,36,121,"Wyoming County, New York",Wyoming,New York,NY,39859,4.4     ,4.2     ,0.6     ,10.9     ,1.3     ,11.1,1.5,14.4,1.3,23.0,1.5,75.8,1.6,1,44.0,82.47
0500000US36123,36,123,"Yates County, New York",Yates,New York,NY,24913,3.7     ,18.8     ,1.9     ,11.4     ,2.1     ,9.9,2.0,20.1,2.2,27.6,2.7,71.8,2.6,5,16.5,60.00
0500000US37001,37,001,"Alamance County, North Carolina",Alamance,North Carolina,NC,169509,3.8     ,11.9     ,0.8     ,16.8     ,1.2     ,15.4,1.0,13.1,0.8,23.7,1.2,75.9,1.2,3,76.0,67.48
0500000US37003,37,003,"Alexander County, North Carolina",Alexander,North Carolina,NC,37497,3.3     ,10.8     ,1.2     ,14.9     ,2.4     ,12.3,2.1,21.4,2.6,29.9,2.9,69.7,2.9,4,68.8,59.99
0500000US37005,37,005,"Alleghany County, North Carolina",Alleghany,North Carolina,NC,11137,4.8     ,11.2     ,2.1     ,24.6     ,3.8     ,19.5,3.4,22.3,3.1,29.3,3.3,70.6,3.3,2,34.0,89.95
0500000US37007,37,007,"Anson County, North Carolina",Anson,North Carolina,NC,24446,4.2     ,12.2     ,1.9     ,19.8     ,2.9     ,21.9,2.8,21.4,2.7,30.2,3.5,69.0,3.6,3,47.5,78.00
0500000US37009,37,009,"Ashe County, North Carolina",Ashe,North Carolina,NC,27203,3.7     ,11.9     ,1.3     ,18.0     ,2.8     ,14.6,2.6,21.7,2.6,29.9,3.3,69.4,3.3,1,53.7,89.96
0500000US37011,37,011,"Avery County, North Carolina",Avery,North Carolina,NC,17557,3.7     ,15.0     ,1.8     ,14.4     ,2.6     ,14.1,3.0,20.9,2.9,32.4,3.3,67.2,3.4,4,70.5,74.18
0500000US37013,37,013,"Beaufort County, North Carolina",Beaufort,North Carolina,NC,46994,4.6     ,10.4     ,1.4     ,19.2     ,2.6     ,17.0,1.7,21.0,1.9,34.0,2.4,65.4,2.5,5,78.9,72.50
0500000US37015,37,015,"Bertie County, North Carolina",Bertie,North Carolina,NC,18947,4.8     ,10.4     ,1.8     ,23.0     ,3.6     ,26.3,3.5,28.4,3.8,43.6,3.4,55.5,3.4,3,86.8,49.95
0500000US37017,37,017,"Bladen County, North Carolina",Bladen,North Carolina,NC,32722,4.8     ,14.0     ,1.8     ,26.0     ,3.2     ,26.7,2.3,22.3,2.6,34.2,3.2,65.2,3.2,1,54.2,94.12
0500000US37019,37,019,"Brunswick County, North Carolina",Brunswick,North Carolina,NC,142820,5.2     ,11.0     ,0.9     ,12.9     ,1.1     ,11.9,1.1,9.1,0.8,18.1,1.2,81.2,1.3,3,82.3,61.63
